 TITLE="Transonic flow over NACA0012 airfoil"
 Variables="x","y","rho","u1","u2","pr","entropy","vorticity","vorticity_sqr"
 Zone I = 160, J = 60, F = POINT
   1.0000000000000000       -3.3050300000000001E-009   1.0000000000000000       0.84987054088293257        1.4834545471690984E-002  0.71428572492940079        1.4901160971803051E-008   6.1750243372461000        38.130925565581634     
  0.99961500000000003       -5.4681000000000000E-005   1.0000000000000000       0.83518740776298073       0.11840458652949133       0.71647419452259808        3.0591882400052839E-003  -25.372270475417224        643.75210907772862     
  0.99845899999999999       -2.1847100000000000E-004   1.0000000000000000       0.83524594615805337       0.11818797912069116       0.71646488716545387        3.0461976568559312E-003  -7.1546055984900434        51.188381269945069     
  0.99653400000000003       -4.9064499999999995E-004   1.0000000000000000       0.83531623621986639       0.11792728552558213       0.71645371312891515        3.0306014652276558E-003  -3.5298194870562103        12.459625611201767     
  0.99384399999999995       -8.7000200000000004E-004   1.0000000000000000       0.83541283702726499       0.11756793015467852       0.71643835966731773        3.0091714330717223E-003  -2.0032265726267631        4.0129167012779678     
  0.99039299999999997       -1.3548700000000000E-003   1.0000000000000000       0.83554527365279863       0.11707321312572880       0.71641731665014152        2.9797992952834695E-003  -1.2680491184370255        1.6079485667689175     
  0.98618499999999998       -1.9431500000000000E-003   1.0000000000000000       0.83570286765817547       0.11648138725942014       0.71639228564279556        2.9448595415179635E-003 -0.86625379928330282       0.75039564477275666     
  0.98122799999999999       -2.6323000000000002E-003   1.0000000000000000       0.83588595939745958       0.11578946126498101       0.71636321766878863        2.9042832199561164E-003 -0.62345100720598012       0.38869115838615109     
  0.97552799999999995       -3.4193900000000000E-003   1.0000000000000000       0.83609088904315354       0.11500936023424681       0.71633069942338090        2.8588886733256769E-003 -0.46589158844269951       0.21705497218166170     
  0.96909599999999996       -4.3011300000000002E-003   1.0000000000000000       0.83631725716188277       0.11414056448588072       0.71629480034175230        2.8087721821114520E-003 -0.35697419729448621       0.12743057753404277     
  0.96194000000000002       -5.2738799999999999E-003   1.0000000000000000       0.83656589913118762       0.11317749930758031       0.71625539497101320        2.7537578854006095E-003 -0.27877564380075859        7.7715859576527435E-002
  0.95407200000000003       -6.3337000000000003E-003   1.0000000000000000       0.83683281160921741       0.11213315300221534       0.71621312524052005        2.6947412579368946E-003 -0.22093937360798632        4.8814206810289362E-002
  0.94550299999999998       -7.4763900000000003E-003   1.0000000000000000       0.83711465875515689       0.11101819864556824       0.71616852649080276        2.6324690978909993E-003 -0.17702181140123219        3.1336721711773416E-002
  0.93624799999999997       -8.6975200000000003E-003   1.0000000000000000       0.83741023472039544       0.10983506339301759       0.71612179648375718        2.5672169540866818E-003 -0.14256988663607528        2.0326172575423358E-002
  0.92632000000000003       -9.9924400000000000E-003   1.0000000000000000       0.83771874211834085       0.10858448832660327       0.71607306855573716        2.4991704483655619E-003 -0.11502797874176451        1.3231435893415829E-002
  0.91573499999999997       -1.1356399999999999E-002   1.0000000000000000       0.83803961743246824       0.10726615103268866       0.71602243944653476        2.4284641177603761E-003  -9.2843256799533702E-002   8.6198703331441615E-003
  0.90450799999999998       -1.2784300000000000E-002   1.0000000000000000       0.83836924504089105       0.10589238962799272       0.71597048711219369        2.3559046331423916E-003  -7.5024189380004991E-002   5.6286289921268539E-003
