   1.0000000000000000       -2.9463492007563728E-008
  0.99961500000000003       -6.0580767803011300E-003
  0.99845899999999999       -6.0323124698673115E-003
  0.99653400000000003       -6.0013808808327945E-003
  0.99384399999999995       -5.9588799490752232E-003
  0.99039299999999997       -5.9006293824974982E-003
  0.98618499999999998       -5.8313393967647205E-003
  0.98122799999999999       -5.7508744168147568E-003
  0.97552799999999995       -5.6608585125719020E-003
  0.96909599999999996       -5.5614838921467158E-003
  0.96194000000000002       -5.4524032811042291E-003
  0.95407200000000003       -5.3353936465211152E-003
  0.94550299999999998       -5.2119368998988450E-003
  0.93624799999999997       -5.0825804790114231E-003
  0.92632000000000003       -4.9476934810321286E-003
  0.91573499999999997       -4.8075436977729072E-003
  0.90450799999999998       -4.6637310075553946E-003
  0.89265799999999995       -4.5180570058619991E-003
  0.88020299999999996       -4.3687809539810678E-003
  0.86716099999999996       -4.2174681214963696E-003
  0.85355300000000001       -4.0652949740714300E-003
  0.83940000000000003       -3.9117023444968282E-003
  0.82472400000000001       -3.7572671571081658E-003
  0.80954700000000002       -3.6024827208510015E-003
  0.79389299999999996       -3.4467823057833121E-003
  0.77778499999999995       -3.2903863974428071E-003
  0.76124899999999995       -3.1343109563637958E-003
  0.74431099999999994       -2.9771300550683771E-003
  0.72699499999999995       -2.8190834272602584E-003
  0.70933000000000002       -2.6607204383977548E-003
  0.69134200000000001       -2.5011402791778217E-003
  0.67305899999999996       -2.3401503498105937E-003
  0.65450799999999998       -2.1780979592461438E-003
  0.63571999999999995       -2.0151973357283828E-003
  0.61672300000000002       -1.8508115333499893E-003
  0.59754499999999999       -1.6852960664328284E-003
  0.57821699999999998       -1.5193731170729543E-003
  0.55876899999999996       -1.3534735227137510E-003
  0.53922999999999999       -1.1881151849298241E-003
  0.51963000000000004       -1.0245718257929335E-003
  0.50000000000000000       -8.6427333741306259E-004
  0.48037000000000002       -7.0871012952878145E-004
  0.46077000000000001       -5.6029431139198861E-004
  0.44123099999999998       -4.2154983372676770E-004
  0.42178300000000002       -2.9548522955106328E-004
  0.40245500000000001       -1.8593031436198366E-004
  0.38327699999999998       -9.7081989616574601E-005
  0.36427999999999999       -3.3989717914211676E-005
  0.34549099999999999       -2.4321807008997659E-006
  0.32694099999999998       -9.0158118814537923E-006
  0.30865799999999999       -6.1336180134929932E-005
  0.29066999999999998       -1.6804862707507531E-004
  0.27300500000000000       -3.3903578339445988E-004
  0.25568900000000000       -5.8570697228418032E-004
