   1.0000000000000000       -4.8570133774661281E-003
  0.99961500000000003       -2.3712065158692395E-003
  0.99845899999999999        1.4389678308200501E-002
  0.99653400000000003        2.5975352984069233E-002
  0.99384399999999995        4.5152282879507115E-002
  0.99039299999999997        5.3420868876450291E-002
  0.98618499999999998        5.7697706622183841E-002
  0.98122799999999999        6.0001347344562105E-002
  0.97552799999999995        6.1394246944103434E-002
  0.96909599999999996        6.2194654764951916E-002
  0.96194000000000002        6.2696288189528562E-002
  0.95407200000000003        6.1650784414225529E-002
  0.94550299999999998        5.6803296463507423E-002
  0.93624799999999997        5.6778107561966919E-002
  0.92632000000000003        5.6518589569189537E-002
  0.91573499999999997        5.6153380045019720E-002
  0.90450799999999998        5.5705761489155604E-002
  0.89265799999999995        5.5198572719473211E-002
  0.88020299999999996        5.4589367102808449E-002
  0.86716099999999996        5.4351886291803049E-002
  0.85355300000000001        5.5374940707546005E-002
  0.83940000000000003        5.4621232536982284E-002
  0.82472400000000001        5.3861866868213773E-002
  0.80954700000000002        5.3056735560593565E-002
  0.79389299999999996        5.2196448655933335E-002
  0.77778499999999995        5.1284213059937252E-002
  0.76124899999999995        5.0332507825330421E-002
  0.74431099999999994        4.9323274735556921E-002
  0.72699499999999995        4.8261069681685996E-002
  0.70933000000000002        4.7146608535705556E-002
  0.69134200000000001        4.5972143232451287E-002
  0.67305899999999996        4.4726281061740640E-002
  0.65450799999999998        4.3409960868167528E-002
  0.63571999999999995        4.2017811963280659E-002
  0.61672300000000002        4.0534904380679145E-002
  0.59754499999999999        3.8953593115382046E-002
  0.57821699999999998        3.7265770786528429E-002
  0.55876899999999996        3.5462686868096109E-002
  0.53922999999999999        3.3528245969939585E-002
  0.51963000000000004        3.1449283732869655E-002
  0.50000000000000000        2.9185101932014627E-002
  0.48037000000000002        2.6758027590737279E-002
  0.46077000000000001        2.4146312027419028E-002
  0.44123099999999998        2.1345948546524440E-002
  0.42178300000000002        1.8335513419312145E-002
  0.40245500000000001        1.5107757029651671E-002
  0.38327699999999998        1.1639268484493889E-002
  0.36427999999999999        7.9143839732610920E-003
  0.34549099999999999        3.9206213759842021E-003
  0.32694099999999998       -3.6826659134007848E-004
  0.30865799999999999       -4.9705204807597115E-003
  0.29066999999999998       -9.9081519394162154E-003
  0.27300500000000000       -1.5204953305772997E-002
  0.25568900000000000       -2.0889707653512321E-002
  0.23875099999999999       -2.6992678387377879E-002
  0.22221500000000000       -3.3545363601045770E-002
  0.20610700000000001       -4.0588035339003042E-002
  0.19045300000000001       -4.8175190568794594E-002
  0.17527599999999999       -5.6351885731160130E-002
  0.16059999999999999       -6.5183158636451688E-002
  0.14644699999999999       -7.4746825746030934E-002
  0.13283900000000001       -8.5145553441725835E-002
  0.11979700000000000       -9.6489704715987640E-002
  0.10734200000000001      -0.10893023156865039     
   9.5491500000000007E-002 -0.12263279429982768     
   8.4265199999999998E-002 -0.13783618929526822     
   7.3679900000000006E-002 -0.15482470736569728     
   6.3752000000000003E-002 -0.17395766623770723     
   5.4496700000000002E-002 -0.19568388810110235     
   4.5928400000000001E-002 -0.22097141334234829     
   3.8060200000000002E-002 -0.24809245963153875     
   3.0904299999999999E-002 -0.28326832586485556     
   2.4471699999999999E-002 -0.32356633035473936     
   1.8772400000000002E-002 -0.36874038763094263     
   1.3814999999999999E-002 -0.41985106088743984     
   9.6073500000000006E-003 -0.47946275838776464     
   6.1558200000000002E-003 -0.55442006473941718     
   3.4657700000000000E-003 -0.64538020245702310     
   1.5413300000000000E-003 -0.72815808614053545     
   3.8548000000000000E-004 -0.74715670808583523     
   1.8873799999999999E-015 -0.73707273389133698     
   3.8548400000000001E-004 -0.73622293255731230     
   1.5413400000000000E-003 -0.71169908176016883     
   3.4657799999999999E-003 -0.61960784203167540     
   6.1558400000000001E-003 -0.52629120929779749     
   9.6073700000000005E-003 -0.45008051958714784     
   1.3815100000000000E-002 -0.38951795985611709     
   1.8772400000000002E-002 -0.33785039889355128     
   2.4471799999999998E-002 -0.29278334261852706     
   3.0904299999999999E-002 -0.25299117631632123     
   3.8060299999999998E-002 -0.21861016140417144     
   4.5928400000000001E-002 -0.19205416586339161     
   5.4496799999999998E-002 -0.16747221176946689     
   6.3752000000000003E-002 -0.14640502991656146     
   7.3679900000000006E-002 -0.12788612271761951     
   8.4265199999999998E-002 -0.11146826638369262     
   9.5491500000000007E-002  -9.6792140510287145E-002
  0.10734200000000001       -8.3575769847632653E-002
  0.11979700000000000       -7.1585325271300709E-002
  0.13283900000000001       -6.0656461037754530E-002
  0.14644699999999999       -5.0643897754971294E-002
  0.16059999999999999       -4.1438612986305766E-002
  0.17527599999999999       -3.2942310100146692E-002
  0.19045300000000001       -2.5076094474250649E-002
  0.20610700000000001       -1.7780711714954944E-002
  0.22221500000000000       -1.1009305483815103E-002
  0.23875099999999999       -4.7119947282094100E-003
  0.25568900000000000        1.1507972992353345E-003
  0.27300500000000000        6.6126182890356528E-003
  0.29066999999999998        1.1698134568523925E-002
  0.30865799999999999        1.6437988283682745E-002
  0.32694200000000001        2.0854831479779862E-002
  0.34549200000000002        2.4969109755758025E-002
  0.36427999999999999        2.8797945850647343E-002
  0.38327699999999998        3.2366886126102883E-002
  0.40245500000000001        3.5690416555330548E-002
  0.42178300000000002        3.8780242788065210E-002
  0.44123099999999998        4.1658898415894673E-002
  0.46077099999999999        4.4339122897980962E-002
  0.48037000000000002        4.6831127742969422E-002
  0.50000000000000000        4.9090931160716014E-002
  0.51963000000000004        5.1169916264335195E-002
  0.53922999999999999        5.3103111127582169E-002
  0.55876899999999996        5.4900424941205929E-002
  0.57821699999999998        5.6574078985369973E-002
  0.59754499999999999        5.8130271307742322E-002
  0.61672300000000002        5.9584464575186007E-002
  0.63571999999999995        6.0948079213311079E-002
  0.65450900000000001        6.2218257774410708E-002
  0.67305899999999996        6.3418608379906219E-002
  0.69134200000000001        6.4544158644082444E-002
  0.70933000000000002        6.5602895327204744E-002
  0.72699499999999995        6.6602220409608670E-002
  0.74431099999999994        6.7546972721241494E-002
  0.76124899999999995        6.8439756750802966E-002
  0.77778499999999995        6.9273700624200171E-002
  0.79389299999999996        7.0064257251890097E-002
  0.80954700000000002        7.0801499756234634E-002
  0.82472400000000001        7.1480022000631513E-002
  0.83940000000000003        7.2108707560588237E-002
  0.85355300000000001        7.2750655701047148E-002
  0.86716099999999996        7.0966868741986419E-002
  0.88020299999999996        7.0937037218915949E-002
  0.89265899999999998        7.1433735705708226E-002
  0.90450900000000001        7.1820403330613153E-002
  0.91573499999999997        7.2122759551499049E-002
  0.92632000000000003        7.2330293389638006E-002
  0.93624799999999997        7.2432146046297219E-002
  0.94550299999999998        7.2209510229322482E-002
  0.95407200000000003        7.8213360721568606E-002
  0.96194000000000002        7.9339684921539783E-002
  0.96909599999999996        7.8452027847064246E-002
  0.97552799999999995        7.7148301971684471E-002
  0.98122799999999999        7.4967226458082070E-002
  0.98618499999999998        7.1333065106243765E-002
  0.99039299999999997        6.4636979817362272E-002
  0.99384399999999995        5.3000905318240456E-002
  0.99653400000000003        3.0493575113958869E-002
  0.99845899999999999        1.6059495641820652E-002
  0.99961500000000003        9.4297177248678660E-003
